CustomerID,Name,Email,PurchaseDate,Product,Quantity,UnitPrice,TotalAmount
CUST00330,Anthony Bond,xford@example.com,17/1/2015,Keyboard,3,100,300
CUST00331,Tara Scott,andrewweiss@example.net,16/3/2017,Monitor,4,300,1200
CUST00332,Alan Ramsey,ttaylor@example.com,24/3/2017,External Hard Drive,1,120,360
CUST00333,Jessica Griffin,richardscolin@example.net,10/12/2018,Smartwatch,5,200,1000
CUST00334,Heather Morales,tyler24@example.org,6/10/2016,Camera,1,500,500
CUST00335,Robert Rivera,yfrancis@example.com,17/10/2023,Printer,4,250,1000
CUST00336,Leah Rangel,carterjohn@example.org,11/9/2016,Monitor,1,300,300
CUST00337,Jennifer Norris,christopherbryant@example.com,17/9/2016,Speaker,2,180,360
CUST00338,Mr. Steven Ortiz MD,brendaphelps@example.com,30/10/2016,Tablet,5,400,2000
CUST00339,Jeremy Erickson,mholt@example.net,19/4/2024,Smartwatch,2,200,400
CUST00340,Paula Hudson,gwarner@example.com,8/1/2018,Mouse,1,50,50
CUST00341,Peter Hurley,troy47@example.net,18/6/2015,Camera,1,500,500
CUST00342,Joseph Warren,itaylor@example.com,31/3/2021,Speaker,2,180,360
CUST00343,Stacey Phillips,morgankelly@example.org,30/7/2017,Tablet,5,400,2000
CUST00344,Jeanne Mcgrath,danielle90@example.org,16/3/2018,Router,1,80,80
CUST00345,Ashley Hoffman,diane74@example.org,15/10/2016,Speaker,4,180,720
CUST00346,Brandon Martin,katie59@example.net,8/12/2020,Smartwatch,5,200,1000
CUST00347,Paul Allen,timothy07@example.org,19/3/2015,Printer,3,250,750
CUST00348,Debra Stevens,julie25@example.org,28/2/2020,Mouse,2,50,100
CUST00349,Robert Jackson,christopher89@example.org,27/10/2014,Router,1,80,80
CUST00350,Alexander Gray,zwilson@example.org,18/5/2020,Smartphone,5,700,3500
CUST00351,James Cruz,ydixon@example.com,5/11/2015,Speaker,2,180,360
CUST00352,Dean Martin,matthewbarnett@example.org,1/3/2016,Microphone,3,130,390
CUST00353,Amy Cruz,slewis@example.net,27/1/2017,Smartwatch,5,200,1000
CUST00354,Nathan Robinson,connieburns@example.com,20/10/2014,Keyboard,3,100,300
CUST00355,Angela Smith,martinezamy@example.net,11/5/2023,Smartphone,2,700,1400
CUST00356,Zachary Hall,xdiaz@example.net,25/2/2024,USB Flash Drive,4,20,80
CUST00357,Jonathan Case,tdavis@example.org,22/5/2017,Laptop,1,1000,3000
CUST00358,Laura Hampton,dorothy57@example.org,22/10/2023,Monitor,1,300,300
CUST00359,Mary Mitchell,ggarza@example.net,6/3/2019,Printer,3,250,750
CUST00360,Sharon Smith,ashley80@example.net,20/1/2019,Smartphone,2,700,1400
CUST00361,Sean Case,knightjulia@example.org,1/6/2016,Printer,1,250,250
CUST00362,Teresa Thornton,ryanwilliam@example.org,16/6/2023,Headphones,2,150,300
CUST00363,Mark Campbell,coreydaniels@example.com,3/9/2019,Camera,1,500,500
CUST00364,Mark Riley,pamela49@example.net,27/8/2020,Camera,1,500,500
CUST00365,Amy Parker,diane61@example.com,2/3/2017,External Hard Drive,1,120,360
CUST00366,Christina Zamora,johnsonmary@example.org,15/2/2019,Keyboard,4,100,400
CUST00367,Ellen Campbell,daniel81@example.net,23/5/2017,Router,3,80,240
CUST00368,Jason Beasley III,williamsandrew@example.com,27/4/2021,Smartphone,1,700,700
CUST00369,Holly Marquez,townsendteresa@example.com,1/9/2016,Monitor,5,300,1500
CUST00370,Denise Smith,bdavis@example.org,12/3/2016,Tablet,3,400,1200
CUST00371,Christopher Mills,yharper@example.org,5/5/2021,Smartphone,2,700,1400
CUST00372,Kevin Simmons,vargasrichard@example.net,4/10/2017,Mouse,4,50,200
CUST00373,Charles Gates,jason85@example.org,20/9/2015,Speaker,3,180,540
CUST00374,Christopher Carter,christopherabbott@example.com,20/11/2019,Microphone,1,130,130
CUST00375,Paul Smith,kaylagarcia@example.net,19/4/2023,Printer,1,250,250
CUST00376,Christina Baker,paul34@example.org,6/8/2022,USB Flash Drive,1,20,20
CUST00377,Larry Bell,davidporter@example.com,17/5/2020,USB Flash Drive,1,20,20
CUST00378,Kenneth Robinson,christopher81@example.org,22/5/2019,Smartphone,1,700,700
CUST00379,Samantha Turner,mark17@example.org,18/12/2021,Router,4,80,320
CUST00380,David Bender,emmanguyen@example.com,29/9/2024,Monitor,2,300,600
CUST00381,William Jackson,travis76@example.net,1/5/2018,Camera,1,500,500
CUST00382,Zoe Barnes,christinewilliams@example.net,8/3/2020,Router,5,80,400
CUST00383,Tricia Simpson,brandonshea@example.org,30/8/2023,Smartwatch,5,200,1000
CUST00384,Edward Miller,lhenderson@example.com,5/6/2019,Router,2,80,160
CUST00385,John Beltran,cameron67@example.org,6/11/2017,Smartphone,5,700,3500
CUST00386,Lucas Guerrero,melanie80@example.org,14/10/2015,Monitor,1,300,300
CUST00387,Cheyenne King,amy27@example.net,30/6/2020,Headphones,2,150,300
CUST00388,Ronnie Mitchell,pamelahunter@example.net,31/3/2023,Headphones,2,150,300
CUST00389,Kevin Ortega,delgadodillon@example.com,14/1/2020,Tablet,2,400,800
CUST00390,Robert Gray,inorton@example.com,24/9/2022,Router,2,80,160
CUST00391,James Rubio,tinarodriguez@example.net,12/12/2019,Printer,5,250,1250
CUST00392,Lisa Webb,thompsoncourtney@example.org,10/5/2022,Monitor,4,300,1200
CUST00393,David Morales,mooreann@example.com,9/4/2023,Smartphone,2,700,1400
CUST00394,Jose Olson,yhawkins@example.com,28/12/2015,USB Flash Drive,1,20,20
CUST00395,Chad Mckay,dchambers@example.net,17/11/2023,External Hard Drive,1,120,360
CUST00396,Brett Mays,cooperjames@example.com,19/10/2016,Smartphone,4,700,2800
CUST00397,Craig Conley,santiagokevin@example.org,7/10/2020,Keyboard,4,100,400
CUST00398,Christopher Hubbard,phillip12@example.net,28/4/2015,Headphones,4,150,600
CUST00399,Alexandria King,vstevens@example.org,5/11/2019,Laptop,1,1000,1000
CUST00400,Ronald Lee,dominiquehall@example.net,25/1/2016,Smartphone,1,700,700
CUST00401,Amy Johnson,michellemarshall@example.com,22/7/2022,Mouse,4,50,200
CUST00402,Ryan Lane,robinsimmons@example.net,29/4/2021,Microphone,2,130,260
CUST00403,Mary Soto,johnsonryan@example.net,7/3/2022,Smartphone,2,700,1400
CUST00404,Julie Mejia MD,swaters@example.net,27/7/2023,External Hard Drive,1,120,240
CUST00405,Laura Mendez,michaelmaynard@example.net,16/1/2019,USB Flash Drive,2,20,40
CUST00406,Joseph Bradley Jr.,stephen52@example.org,23/11/2015,Camera,1,500,500
CUST00407,Mark Esparza,mcaldwell@example.com,21/2/2023,Mouse,1,50,50
CUST00408,Cindy Smith,samantha69@example.org,8/12/2016,Tablet,2,400,800
CUST00409,Sheila Green,usandoval@example.org,1/8/2017,Router,1,80,80
CUST00410,John Jackson,lisabates@example.net,10/7/2017,Smartwatch,5,200,1000
CUST00411,Dawn Martin,hgomez@example.org,27/11/2016,Tablet,1,400,400
CUST00412,Megan Munoz,james85@example.net,3/10/2022,Microphone,5,130,650
CUST00413,Wendy Garcia,hmoon@example.com,28/12/2020,USB Flash Drive,2,20,40
CUST00414,Kelly Clements,taratucker@example.org,15/11/2014,Headphones,2,150,300
CUST00415,Tammy Bailey,jeffery38@example.com,13/2/2024,Camera,1,500,500
CUST00416,Kevin Lee,jenkinsmadison@example.org,7/8/2020,Headphones,3,150,450
CUST00417,Mark Gibson,joshuadavis@example.org,9/9/2020,Tablet,4,400,1600
CUST00418,Hannah Davis,ramirezjacob@example.net,30/1/2018,Smartphone,2,700,1400
CUST00419,Kenneth Brock,michael78@example.org,7/2/2019,Microphone,1,130,130
CUST00420,Susan Woodard,cathybanks@example.net,20/2/2016,Monitor,4,300,1200
CUST00421,Sean Fisher,nicholasbernard@example.net,17/6/2019,Headphones,5,,750
CUST00422,Benjamin Andrade,collinwright@example.net,15/5/2020,External Hard Drive,1,120,360
CUST00423,Keith Nelson,ericaweaver@example.com,11/10/2020,Smartwatch,2,200,400
CUST00424,Willie Benton,christophersmith@example.net,27/3/2017,Camera,1,500,500
CUST00425,Jennifer Jones,ehurley@example.com,5/4/2023,Smartphone,1,700,700
CUST00426,Derek Sanders,sara14@example.com,20/4/2021,Camera,1,500,500
CUST00427,Victoria Greene,hernandeztoni@example.com,6/9/2019,Speaker,4,180,720
CUST00428,David Becker,cookjose@example.com,30/11/2015,Monitor,1,300,300
CUST00429,Gina Davis,hodgesalec@example.com,20/6/2016,Keyboard,3,100,300
CUST00430,Gregory Nelson,eddie54@example.net,26/2/2021,Printer,4,250,1000
CUST00431,William Henderson,dawn28@example.com,8/1/2024,USB Flash Drive,1,20,20
CUST00432,Jacob Santos,paulwilliams@example.net,17/4/2019,Tablet,4,400,1600
CUST00433,Catherine Lewis,sandyrodriguez@example.org,23/4/2021,External Hard Drive,1,120,120
CUST00434,Robert George,heidimolina@example.org,30/9/2022,Camera,1,500,500
CUST00435,Katie Reed,perezdustin@example.net,28/1/2018,Headphones,1,150,150
CUST00436,Margaret Howell,sarahclark@example.com,7/11/2018,USB Flash Drive,4,20,80
CUST00437,Nicholas Austin,urobinson@example.net,6/2/2019,Tablet,3,400,1200
CUST00438,Gordon Martinez,caseylaura@example.org,12/11/2014,Headphones,1,150,150
CUST00439,Gerald Murray,bmiles@example.org,26/10/2019,External Hard Drive,1,120,600
CUST00440,Amber Taylor,mariemorse@example.net,11/12/2017,Tablet,3,400,1200
CUST00441,Stephen Wallace,tmontgomery@example.net,12/12/2016,USB Flash Drive,3,20,60
CUST00442,Kyle Foster,williamsrobert@example.com,29/9/2017,Smartwatch,4,200,800
CUST00443,Joshua Mercer,lmoreno@example.net,4/6/2019,Monitor,5,300,1500
CUST00444,Carlos Walsh,bradleyvega@example.org,22/1/2024,Camera,1,500,500
CUST00445,Virginia Hudson,wholmes@example.net,23/8/2024,Keyboard,5,100,500
CUST00446,Mathew Reed,darrenolsen@example.org,13/11/2021,Monitor,1,300,300
CUST00447,Aaron Paul,eric96@example.org,27/7/2016,Router,1,80,80
CUST00448,Jennifer Lopez,snydermelissa@example.org,10/9/2023,Camera,1,500,500
CUST00449,Kaitlin Martinez,cruzkayla@example.com,24/5/2018,Headphones,3,150,450
CUST00450,Jason Hodges,theresawolf@example.org,12/11/2014,External Hard Drive,1,120,240
CUST00451,Jonathan Watson,hannah41@example.org,13/1/2020,Headphones,3,150,450
CUST00452,Kelly Dunn,ariana24@example.net,6/8/2022,Router,4,80,320
CUST00453,Christina Hall,lbaker@example.com,24/7/2019,Tablet,2,400,800
CUST00454,Jeremiah Winters,katrina81@example.net,2/1/2021,Monitor,5,300,1500
CUST00455,Elizabeth Sandoval,jacqueline88@example.org,23/5/2019,Laptop,1,1000,2000
CUST00456,Janet Brown,larry66@example.org,15/7/2018,Router,3,80,240
CUST00457,Brandon Wade,jane19@example.com,9/9/2020,Camera,1,500,500
CUST00458,Thomas Wilson,velezstanley@example.net,25/7/2020,Monitor,5,300,1500
CUST00459,Nichole Torres,richardestrada@example.net,3/12/2016,Laptop,1,1000,3000
CUST00460,Alison Mcconnell,dsherman@example.com,12/1/2024,Microphone,5,130,650
CUST00461,Felicia Thornton,hollypetersen@example.com,2/5/2018,Smartphone,2,700,1400
CUST00462,Mr. Joel Graham,cynthiagross@example.org,9/2/2023,Camera,1,500,500
CUST00463,Joseph Lopez,jasonmcgee@example.net,23/10/2021,Router,4,80,320
CUST00464,Kimberly Williams,tbennett@example.org,31/7/2022,Laptop,1,1000,4000
CUST00465,Chase Peterson,davenportkathryn@example.com,8/1/2024,Camera,1,500,500
CUST00466,Brian Cervantes,zachary99@example.net,9/5/2022,Monitor,3,300,900
CUST00467,Elizabeth Armstrong,dmiller@example.org,18/6/2018,Smartwatch,4,200,800
CUST00468,Douglas Compton,martinezedward@example.org,28/8/2024,Router,5,80,400
CUST00469,Mary Ochoa,shelleyowens@example.org,31/8/2017,Microphone,2,130,260
CUST00470,Mrs. Virginia Coleman,xhunter@example.com,27/12/2020,Mouse,3,50,150
CUST00471,Cody Bell,meghancarter@example.net,11/9/2022,Tablet,2,400,800
CUST00472,Tyler Rodriguez,zmorrow@example.org,5/2/2020,Mouse,1,50,50
CUST00473,Jeffrey Peterson,greendavid@example.org,30/8/2017,Router,4,80,320
CUST00474,Nancy Jimenez,patriciamiller@example.com,4/11/2014,Mouse,5,50,250
CUST00475,Lori Dunn,smithtonya@example.net,13/3/2023,Mouse,1,50,50
CUST00476,Laurie Copeland,charleslang@example.com,21/5/2023,Camera,1,500,500
CUST00477,Robert Dorsey,johnsonemily@example.net,28/12/2018,Monitor,4,300,1200
CUST00478,Devon Hardin,andrea24@example.net,17/8/2018,Headphones,5,150,750
CUST00479,Mrs. Rhonda Nguyen,leonardmosley@example.com,18/3/2022,Monitor,4,300,1200
CUST00480,Brenda Oliver,kelly31@example.net,2/2/2017,Tablet,5,400,2000
CUST00481,Yvette Nash,marcrobinson@example.net,25/11/2021,Printer,5,250,1250
CUST00482,Robert Young,david59@example.com,10/5/2018,Laptop,1,1000,3000
CUST00483,Katherine Orr,sbrown@example.net,4/3/2021,Camera,1,500,500
CUST00484,Dr. David Smith,leangela@example.net,31/8/2018,Monitor,4,300,1200
CUST00485,Heather Robinson,shepardmary@example.com,13/2/2023,Monitor,5,300,1500
CUST00486,Jennifer Clark,feliciarogers@example.net,24/6/2022,Router,4,80,320
CUST00487,Crystal Anderson,blaircheryl@example.org,6/6/2019,USB Flash Drive,2,20,40
CUST00488,Philip Sanchez,vandrews@example.com,17/11/2019,Smartwatch,2,200,400
CUST00489,Kent Collins,ilong@example.org,30/12/2020,Tablet,5,400,2000
CUST00490,Debra Hobbs,jharmon@example.com,8/8/2022,Speaker,1,180,180
CUST00491,Christine Pena,ruizanthony@example.net,28/8/2019,Smartwatch,4,200,800
CUST00492,Melissa Soto,jessica26@example.com,15/7/2022,Keyboard,5,100,500
CUST00493,Angela Barrett,jose54@example.org,15/12/2018,Headphones,1,150,150
CUST00494,Bradley Escobar,crystalmiller@example.net,16/10/2022,External Hard Drive,1,120,480
CUST00495,Michelle Stanley,mwilson@example.org,26/8/2016,Router,2,80,160
CUST00496,Nicole Webb,brookstony@example.net,16/7/2015,Monitor,5,300,1500
CUST00497,Gina Williams,hickmannicole@example.net,16/8/2015,Laptop,1,1000,1000
CUST00498,Richard Brooks,dkennedy@example.net,9/3/2023,Keyboard,4,100,400
CUST00499,John Carter,hernandezmarissa@example.net,14/1/2016,Router,3,80,240
CUST00500,Shawn Jackson,ibishop@example.net,24/4/2019,Router,2,80,160
CUST00501,Michael Davis,perezjason@example.net,25/5/2023,Speaker,4,180,720
CUST00502,Christopher Roth,ruizadam@example.com,22/11/2017,Smartwatch,4,200,800
CUST00503,Ms. Lisa Harris,eric32@example.com,6/1/2015,Mouse,1,50,50
CUST00504,Karen Tanner,dalton60@example.com,22/4/2018,Speaker,5,180,900
CUST00505,Nathaniel Campbell,savannahcollins@example.net,14/7/2023,Monitor,2,300,600
CUST00506,Tyler Stevens,angelacopeland@example.org,30/12/2015,External Hard Drive,1,120,480
CUST00507,Daniel Carey,johnryan@example.org,17/3/2021,Laptop,1,1000,3000
CUST00508,Robert Chan,jtaylor@example.com,25/6/2018,Microphone,1,130,130
CUST00509,Jordan Sherman,prussell@example.com,4/3/2015,Tablet,5,400,2000
CUST00510,Nancy Crane,lorr@example.com,23/2/2021,Smartphone,5,700,3500
CUST00511,Brandon Garner,alexis14@example.org,30/4/2019,Speaker,3,180,540
CUST00512,Angela Hart,sandra55@example.net,16/3/2015,USB Flash Drive,4,20,80
CUST00513,Heather Franklin,susanhines@example.org,21/9/2024,Camera,1,500,500
CUST00514,Michael Anderson,troyaguilar@example.org,9/11/2014,Camera,1,500,500
CUST00515,Allen Santana,nicholassmith@example.net,25/5/2015,Router,1,80,80
CUST00516,Brittany Johnson,fmendoza@example.net,22/10/2014,Headphones,2,150,300
CUST00517,Andrew Campbell,alexandermack@example.org,23/10/2017,External Hard Drive,1,120,360
CUST00518,Jerry Hardy,rdyer@example.com,12/4/2021,Printer,4,250,1000
CUST00519,Wayne Fowler,april75@example.org,22/1/2022,Camera,1,500,500
CUST00520,Megan Briggs,frederick83@example.org,28/4/2022,Printer,1,250,250
CUST00521,John Blackburn,alexariley@example.com,5/10/2021,Router,2,80,160
CUST00522,Matthew Allen,csalas@example.net,18/9/2019,Printer,3,250,750
CUST00523,Kristina Liu,andrew78@example.com,3/10/2018,Laptop,1,1000,1000
CUST00524,Mrs. Lisa Wood,brianfrank@example.net,4/2/2017,Speaker,4,,720
CUST00525,Allen Mccoy,davidsondaniel@example.org,11/9/2019,Microphone,2,130,260
CUST00526,Erin Smith,terranceharris@example.org,11/2/2018,Tablet,1,400,400
CUST00527,Steven Porter,jpage@example.org,26/1/2017,Printer,4,250,1000
CUST00528,Julia Crawford,jeffrey89@example.com,23/6/2016,Laptop,1,1000,3000
CUST00529,Robert Kerr,cmccall@example.com,18/4/2020,Mouse,4,50,200
CUST00530,Michelle Prince,matthew51@example.net,10/7/2021,Mouse,3,50,150
CUST00531,Angela Payne,ojones@example.org,11/10/2015,Smartwatch,2,200,400
CUST00532,Julie Norton,dhenderson@example.org,18/6/2024,Keyboard,3,100,300
CUST00533,William Quinn,denise99@example.net,9/9/2017,Smartphone,4,700,2800
CUST00534,Michael Oconnor,laurencollins@example.net,4/2/2015,Router,2,80,160
CUST00535,Mr. Donald Carter MD,shannonmolina@example.com,7/7/2023,Monitor,3,300,900
CUST00536,John Houston,gary81@example.net,22/5/2020,Monitor,3,300,900
CUST00537,Heather Mack,reedjacqueline@example.net,3/3/2015,USB Flash Drive,1,20,20
CUST00538,Angel Scott,omar39@example.net,13/5/2018,Smartphone,4,700,2800
CUST00539,Mike Smith,sdavis@example.net,30/12/2019,Smartwatch,4,200,800
CUST00540,George Allen,haleyperry@example.net,13/7/2017,Microphone,3,130,390
CUST00541,Allison Lyons,sheila13@example.org,24/5/2021,Smartwatch,1,200,200
CUST00542,Greg Caldwell,ramirezwilliam@example.org,14/5/2023,Router,5,80,400
CUST00543,Tyler Hartman,garrett23@example.net,13/3/2019,Router,4,80,320
CUST00544,David Curtis,perezrodney@example.org,28/5/2021,External Hard Drive,1,120,600
CUST00545,Kelly Ferguson,grahamderek@example.com,22/4/2022,Tablet,4,400,1600
CUST00546,James Kelly,ikim@example.com,4/12/2020,Keyboard,2,100,200
CUST00547,Theresa Ward,johnsoncarlos@example.com,4/2/2015,Smartwatch,4,200,800
CUST00548,Kelly Lewis,stevenscharles@example.net,14/1/2020,Headphones,4,150,600
CUST00549,Dr. Bonnie Ortega,victoria17@example.org,8/2/2019,Smartphone,2,700,1400
CUST00550,David Pope,ryan51@example.org,23/12/2023,Monitor,1,300,300
CUST00551,Laura Noble,brandonfuentes@example.com,15/5/2019,Router,4,80,320
CUST00552,Brandon Stone,vhayes@example.org,10/5/2023,Smartphone,3,700,2100
CUST00553,Timothy Carrillo,ericrobertson@example.org,3/8/2022,Headphones,4,150,600
CUST00554,Natalie Orozco,cindy62@example.net,17/9/2020,External Hard Drive,1,120,240
CUST00555,Michele Simmons,christopherrodriguez@example.com,5/8/2020,USB Flash Drive,1,20,20
CUST00556,Richard Miller,jason57@example.org,16/1/2020,Microphone,4,130,520
CUST00557,Matthew Morrow,monica92@example.com,26/2/2021,External Hard Drive,1,120,360
CUST00558,Julie Moore,sheltoncynthia@example.net,7/11/2022,Laptop,1,1000,5000
CUST00559,Linda Collins,thomashughes@example.net,13/2/2016,Keyboard,1,100,100
CUST00560,Damon Baker,eugenewalls@example.org,16/10/2022,USB Flash Drive,1,20,20
CUST00561,Kimberly Robertson,bentonamanda@example.org,13/9/2019,Mouse,5,50,250
CUST00562,Kyle Wagner,edwin55@example.com,24/11/2022,Headphones,2,150,300
CUST00563,Linda Thompson,lmatthews@example.net,15/11/2018,USB Flash Drive,1,20,20
CUST00564,Kelly Lewis,kelseyjackson@example.com,7/11/2014,Headphones,3,150,450
CUST00565,Valerie Webb,christopherlyons@example.org,26/11/2016,USB Flash Drive,2,20,40
CUST00566,Clinton Ellison,michaelsilva@example.net,21/4/2022,Laptop,1,1000,1000
CUST00567,Joseph Lucero,xanderson@example.org,3/5/2015,Smartphone,3,700,2100
CUST00568,Adam Sanders,michael21@example.net,15/3/2017,Headphones,5,150,750
CUST00569,Emily Thomas,daniel67@example.net,7/4/2018,Router,4,80,320
CUST00570,Dr. David Moyer,ulopez@example.org,10/8/2023,External Hard Drive,1,120,120
CUST00571,Joshua Nelson,kaitlin07@example.com,22/4/2020,Smartwatch,5,200,1000
CUST00572,Justin Hansen,stephensheppard@example.org,11/7/2021,Keyboard,2,100,200
CUST00573,Richard Anderson,elizabeth00@example.net,3/7/2021,Monitor,1,300,300
CUST00574,Shirley Ballard,jamesmarshall@example.net,31/5/2019,Monitor,2,300,600
CUST00575,Robert Klein,wjones@example.org,22/6/2023,Monitor,4,300,1200
CUST00576,Bryan Davis,jhall@example.com,3/9/2023,Monitor,4,300,1200
CUST00577,James Woods,jennifer23@example.com,27/3/2018,Speaker,1,180,180
CUST00578,Mary Guzman MD,mary43@example.com,17/1/2015,Tablet,2,400,800
CUST00579,Pamela Adams,adam57@example.com,27/2/2021,Laptop,1,1000,1000
CUST00580,Roger Anderson,dianaanderson@example.net,3/3/2021,Microphone,1,130,130
CUST00581,Edward Beck,joshua83@example.com,10/6/2022,Laptop,1,1000,4000
CUST00582,Grace Moore,scottpatricia@example.net,28/10/2022,Smartwatch,3,200,600
CUST00583,Evan Olson,ruizsharon@example.org,9/7/2015,Keyboard,3,100,300
CUST00584,Nicholas Berry,christina78@example.org,29/8/2019,Tablet,2,400,800
